OrderId,StopSequenceNumber,CargoChangeSequenceNumber,CargoChangeType,GeneralDescription,Weight,TruckNumber,TrailerNumber,Driver1Name,Driver2Name
"000000000268",9,1,"Unload","Caesar salad mix, yoyos, hot dog buns and orange juice",9620.35,"325654217506","117456014403","Harriet Kern-Lewis",""
"000000000268",10,1,"Drop","Dogfood, stovepipe hats, flash-frozen french fries and jogging pants",7505.45,"19373031707","","Isaiah Ramakrishnan-Benitez",""
"000000000269",2,1,"Load","Quilts, orange juice and radium",5937.43,"178646186061","287187949528","Nancy Underwood",""
"000000000269",5,1,"Hook","turtle eggs",7370.13,"856733316926","734014454084","Patricia Yarbrough",""
"000000000269",7,1,"Hook","ice cream cones",6126.96,"770347406725","196986105694","Nancy L. Lewis Irvin",""
"000000000269",8,1,"Hook","Lobsters, machinery, ice cream cones and windows",4330.74,"","","Louise Jackson-Thompson","Yancey T. Nelson Williams"
"000000000269",8,2,"Drop","Flash-frozen french fries, radium and x-ray machine parts",2330.15,"334556055228","841208660865","Harriet Lewis",""
"000000000269",9,1,"Unload","Quilts, jogging pants and stovepipe hats",5981.35,"272307401138","744375423258","Eduardo Anderson",""
"000000000269",10,1,"Hook","Velvet and machinery",2078.84,"","","Nancy Yarbrough",""
"000000000269",10,2,"Drop","Orange juice, apples, yoyos and machinery",5632,"354385717839","","Harriet Benitez",""
"000000000269",11,1,"Hook","Stovepipe hats, lobsters, velvet and jogging pants",3247.1,"423267706052","859113174723","Samuel Lewis",""
"000000000269",11,2,"Unload","Potatoes and machinery",4788.25,"820405105307","512295235354","Charles Yarbrough-Irvin",""
"000000000269",13,1,"Unload","Caesar salad mix, jogging pants, yoyos and stovepipe hats",7275.25,"379081609203","155047851872","Betty Dawson","Isaiah Mitchell"
"000000000269",14,1,"Unload","Windows, machinery and nylon stockings",1528.82,"826127758102","520751791793","Xaviera Jackson",""
"000000000270",2,1,"Load","hot dog buns",8975.05,"556568953233","","Patricia Benitez",""
"000000000270",3,1,"Drop","Jogging pants and dogfood",8784.9,"","565007353184","Xaviera Q. Thompson",""
"000000000270",4,1,"Hook","Stovepipe hats and radium",1557.37,"151439291253","340487169487","George Y. Nelson",""
"000000000270",5,1,"Hook","Radium, uranium, flash-frozen french fries and engine parts",7473.92,"856273241667","822490604282","Janice Jackson",""
"000000000270",6,1,"Load","Turtle eggs and machinery",5495.65,"298747299207","121458477909","Eduardo I. Lewis-Velazquez",""
"000000000270",7,1,"Hook","Yoyos, turtle eggs, flash-frozen french fries and uranium",7218.8,"776316717345","935360987478","Patricia Ramakrishnan","Alfred O. Benitez"
"000000000270",8,1,"Unload","Machinery, x-ray machine parts, bricks and Caesar salad mix",1890.36,"444601181260","","Kevin Nelson",""
"000000000271",2,1,"Load","dogfood",8336.18,"256251019615","","Xaviera H. Nelson",""
"000000000271",3,1,"Load","Flash-frozen french fries and apples",9584.94,"559139157959","173571078218","Velma Underwood",""
"000000000271",3,2,"Drop","Gold, uranium, turtle eggs and lobsters",6389.42,"","386819192057","Oliver G. Harrison-Benitez",""
"000000000271",5,1,"Drop","potatoes",2542.85,"792339013890","802081494796","Tammy Velazquez",""
"000000000271",6,1,"Unload","Nylon stockings, turtle eggs and potatoes",2473.1,"361733234116","221242367303","Harriet Grimes-Jackson",""
"000000000271",7,1,"Drop","Ice cream cones, krazy glue, windows and jogging pants",8637.84,"","","Betty Anderson",""
"000000000272",2,1,"Load","Krazy glue and lobsters",5726.42,"159186617238","","Isaiah Mitchell",""
"000000000272",3,1,"Load","X-ray machine parts, yoyos, machinery and lobsters",6642.34,"","862653357621","Patricia Ramakrishnan",""
"000000000272",4,1,"Hook","windows",923.47,"738711714577","51758992241","Francis B. Dawson",""
"000000000272",5,1,"Hook","Jogging pants and dogfood",7892.3,"998876850851","83654979263","Kevin Q. Lewis Underwood",""
"000000000272",7,1,"Hook","Velvet, hot dog buns and radium",1977.8,"607708440519","139029756057","Velma Covington",""
"000000000272",8,1,"Unload","radium",8107.02,"265906497645","","Janice Xing",""
"000000000273",2,1,"Hook","Yoyos and bricks",8269.33,"","585738605684","Yancey Covington",""
"000000000273",7,1,"Load","Dogfood, jogging pants and flash-frozen french fries",4085.41,"","173184159693","Mitchell Grimes",""
"000000000273",8,1,"Hook","Stovepipe hats, gold and flash-frozen french fries",8775.8,"945773858486","588349370188","Nancy Grimes","Quincy Irvin"
"000000000273",8,2,"Drop","X-ray machine parts and orange juice",7628.18,"283049982633","","Charles F. Velazquez",""
"000000000273",9,1,"Unload","Orange juice and apples",9415.75,"567458867402","","Oliver Dawson Irvin","Harriet X. Mitchell-Ramakrishnan"
"000000000274",2,1,"Hook","Machinery, dogfood, uranium and apples",2555.88,"","","Francis N. Edwards-Lewis",""
"000000000274",3,1,"Load","Jogging pants and hot dog buns",6712.88,"389278015473","160707219500","Alfred Ramakrishnan",""
"000000000274",4,1,"Load","Hot dog buns and quilts",7064.76,"75540146054","263883721741","Quincy O. Velazquez-Smith",""
"000000000274",6,1,"Hook","krazy glue",5254.49,"976340292380","818105884465","Quincy J. French",""
"000000000274",7,1,"Hook","windows",4573.82,"88719216623","59186048660","Charles E. Velazquez",""
"000000000274",8,1,"Hook","Engine parts, potatoes and jogging pants",1771.91,"","799820687427","William L. Irvin",""
"000000000274",8,2,"Drop","Orange juice, hot dog buns and krazy glue",6440.34,"","","Oliver J. Jackson-Edwards",""
"000000000274",10,1,"Drop","Gold, x-ray machine parts and radium",9949.85,"735890876327","","Charles Dawson",""
"000000000275",2,1,"Load","Lobsters and flash-frozen french fries",628.78,"","701666728309","Tammy F. Velazquez","Harriet O. Ramakrishnan"
"000000000275",4,1,"Hook","Stovepipe hats, potatoes and flash-frozen french fries",4278.16,"","","Harriet Mitchell-Yarbrough","Roberta Lewis-Jackson"
"000000000275",4,2,"Unload","Quilts, velvet, dogfood and Caesar salad mix",3621.85,"758785563966","502530205101","Quincy N. Grimes Underwood",""
"000000000275",5,1,"Hook","Quilts, hot dog buns and engine parts",2719,"","516567562597","Isaiah Harrison",""
"000000000275",6,1,"Load","Caesar salad mix, hot dog buns, bricks and velvet",5732.11,"324192352782","666804383550","Isaiah Edwards Yarbrough",""
"000000000275",6,2,"Unload","Bricks and yoyos",7237.11,"","247601537588","Yancey K. Underwood",""
"000000000275",7,1,"Drop","Quilts and ice cream cones",5511.44,"","304579485557","Tammy Smith French",""
"000000000275",8,1,"Hook","Lobsters and nylon stockings",9587.33,"426382689123","76510868207","Francis Dawson",""
"000000000275",8,2,"Unload","Yoyos, lobsters, x-ray machine parts and krazy glue",7941.13,"966153602220","159631102010","Velma F. Yarbrough",""
"000000000275",9,1,"Unload","Yoyos, velvet and stovepipe hats",1244.3,"764170600894","","Samuel B. Kern-Covington",""
"000000000276",2,1,"Load","Quilts, orange juice, x-ray machine parts and windows",9296.1,"116396511322","","Mitchell Nelson","Patricia O'Toole"
"000000000276",3,1,"Drop","X-ray machine parts, quilts and lobsters",7284.09,"","","Quincy S. Velazquez",""
"000000000276",4,1,"Unload","Dogfood, x-ray machine parts, nylon stockings and windows",3268.86,"307472390143","952035288484","Ulysses R. Smith-Grimes",""
"000000000277",2,1,"Hook","lobsters",8054.44,"230985123108","320899406876","Tammy Ramakrishnan",""
"000000000277",4,1,"Drop","Flash-frozen french fries, potatoes and jogging pants",5817.18,"339615194769","480852278640","Harriet J. Smith",""
"000000000278",2,1,"Load","Jogging pants, radium and nylon stockings",6053.34,"","959611413655","Samuel Irvin",""
"000000000278",3,1,"Drop","Dogfood, windows and engine parts",1019.57,"139396879895","103157094883","Oliver Nelson",""
"000000000278",4,1,"Unload","Radium, turtle eggs, x-ray machine parts and krazy glue",4829.4,"","19992613426","Janice Benitez",""
"000000000278",5,1,"Hook","Uranium and x-ray machine parts",3201.43,"200211811762","784777508894","Quincy D. Lewis Velazquez",""
"000000000278",6,1,"Hook","Nylon stockings and yoyos",1099.16,"","632118996544","Tammy I. Dawson-Quasnoy",""
"000000000278",7,1,"Unload","Ice cream cones and jogging pants",1270.11,"797302995672","816118134478","Kevin Dawson",""
"000000000278",8,1,"Drop","Windows, radium, hot dog buns and dogfood",7141.61,"","378965416645","Harriet J. Nelson","Charles U. Mitchell"
"000000000279",2,1,"Hook","jogging pants",6712.62,"858604563483","756091411868","Harriet Ramakrishnan",""
"000000000279",3,1,"Hook","potatoes",9279.37,"79169153236","946354622633","Yancey Kern","Yancey V. Ramakrishnan Dawson"
"000000000279",3,2,"Unload","Caesar salad mix",3425.47,"277192295857","819264489752","Oliver Grimes",""
"000000000279",4,1,"Drop","Ice cream cones, uranium and bricks",7805.92,"859682318616","","Tammy Harrison-Mitchell","Kevin A. French"
"000000000279",5,1,"Load","Krazy glue, jogging pants, stovepipe hats and uranium",6073.32,"385517600155","560125347586","Francis R. Ramakrishnan",""
"000000000279",6,1,"Drop","Quilts and krazy glue",2224.49,"","","Louise Harrison",""
"000000000279",7,1,"Load","Bricks and velvet",1292.15,"","965956382567","Quincy B. Nelson",""
"000000000279",8,1,"Drop","Uranium and krazy glue",9477.04,"289973724500","","Nancy W. Quasnoy",""
"000000000279",9,1,"Unload","Orange juice, yoyos and jogging pants",6438.38,"236355351072","","George I. Yarbrough O'Toole",""
"000000000280",2,1,"Load","nylon stockings",3398.21,"","555693363614","Danielle T. Xing",""
"000000000280",3,1,"Hook","Flash-frozen french fries and gold",3208.18,"496623683189","","Patricia Yarbrough",""
"000000000280",4,1,"Hook","Machinery and ice cream cones",1879.83,"410621478402","","Isaiah Ramakrishnan",""
"000000000280",5,1,"Load","Flash-frozen french fries and turtle eggs",3840.17,"","26174627741","Roberta T. Irvin",""
"000000000280",6,1,"Load","X-ray machine parts, yoyos and krazy glue",8601.03,"73829531998","","Roberta T. Irvin","Mitchell X. Irvin"
"000000000280",7,1,"Load","uranium",251.69,"","56562352247","Betty D. Benitez Edwards",""
"000000000280",8,1,"Drop","Yoyos, machinery, flash-frozen french fries and lobsters",1626.03,"399653224763","","Patricia Velazquez",""
"000000000281",2,1,"Hook","engine parts",3434.02,"70757773536","938014146811","Oliver A. O'Toole","Danielle U. French"
"000000000281",3,1,"Load","krazy glue",332.47,"581243870191","494725442288","Charles N. Jackson",""
"000000000281",5,1,"Hook","Flash-frozen french fries, nylon stockings and potatoes",6443.61,"605556707774","3981215491","Samuel E. Velazquez",""
"000000000281",6,1,"Load","Bricks and lobsters",8631.54,"","","Kevin Thompson",""
"000000000281",6,2,"Drop","X-ray machine parts and radium",2305.13,"208206006888","37228739916","Ulysses French",""
"000000000281",7,1,"Drop","Jogging pants, engine parts, windows and x-ray machine parts",2298.58,"463379955935","","Oliver D. Edwards",""
"000000000281",8,1,"Hook","Windows, radium, stovepipe hats and ice cream cones",3884.99,"715778885730","728277798535","Harriet O'Toole",""
"000000000281",9,1,"Load","Hot dog buns and quilts",7512.69,"560777697059","786373184587","Kevin S. French","Mitchell Quasnoy"
"000000000281",9,2,"Unload","Quilts, stovepipe hats and yoyos",4378.63,"","528123013111","Patricia H. Grimes","Isaiah K. Edwards O'Toole"
"000000000281",10,1,"Unload","Krazy glue, Caesar salad mix and stovepipe hats",1577.48,"621830621572","","Xaviera U. Perry",""
"000000000282",2,1,"Load","Uranium, machinery, stovepipe hats and quilts",5620.1,"","2562940768","Samuel Q. Dawson",""
"000000000282",3,1,"Load","Uranium, nylon stockings, bricks and stovepipe hats",9581.69,"792872677099","708656519566","Samuel Covington",""
"000000000282",4,1,"Drop","gold",936.72,"","","Louise Nelson Dawson","Patricia G. Grimes"
"000000000283",2,1,"Load","Flash-frozen french fries, stovepipe hats and jogging pants",6073.9,"11231287090","","Oliver V. Dawson",""
"000000000283",6,1,"Load","Nylon stockings, bricks and machinery",3437.23,"916638120573","608192987900","Janice Dawson-Nelson",""
"000000000283",7,1,"Unload","Velvet, apples, radium and dogfood",1508.11,"638936607602","160215704798","Nancy K. O'Toole",""
"000000000284",2,1,"Load","Engine parts, ice cream cones and apples",3957.7,"666728522375","","Eduardo Smith","Yancey A. Grimes"
"000000000284",3,1,"Hook","Dogfood, stovepipe hats and uranium",9137.36,"206983406102","","Kevin A. Nelson",""
"000000000284",4,1,"Load","Krazy glue and bricks",9088.06,"915082288679","863322568360","Quincy M. Dawson",""
"000000000284",5,1,"Drop","Gold, radium and hot dog buns",5941.59,"31626569385","567591547696","Nancy Underwood-Perry",""
"000000000285",2,1,"Load","gold",2130.32,"426691088017","482530917393","Harriet Harrison",""
"000000000285",4,1,"Load","Bricks, engine parts and apples",4108.38,"985081568660","573189326969","Tammy Mitchell-Nelson",""
"000000000285",4,2,"Unload","Dogfood, jogging pants and nylon stockings",469.52,"523250429820","942868465027","Samuel Jackson",""
"000000000285",5,1,"Drop","Potatoes, radium and dogfood",737.44,"848782565747","658418899908","William N. Yarbrough",""
"000000000285",7,1,"Unload","Dogfood, x-ray machine parts and velvet",6500.44,"","","Velma Grimes",""
"000000000286",2,1,"Hook","Potatoes, radium and gold",774.4,"","928730341780","Velma Jackson-Velazquez",""
"000000000286",3,1,"Load","Hot dog buns, yoyos, krazy glue and bricks",8274.18,"","143737160595","William Williams",""
"000000000286",3,2,"Unload","velvet",3672.24,"713252639242","530254950682","Eduardo J. Lewis",""
"000000000286",4,1,"Load","X-ray machine parts and apples",285.37,"344544342732","537352339483","Isaiah Covington",""
"000000000286",4,2,"Unload","Stovepipe hats and velvet",9543.27,"","264127216378","Francis M. Jackson",""
"000000000286",5,1,"Hook","Caesar salad mix, machinery, stovepipe hats and flash-frozen french fries",180.05,"390853182470","446985764194","Quincy X. Edwards",""
"000000000286",6,1,"Hook","Radium, yoyos, gold and quilts",9155.1,"561480784089","","George E. O'Toole",""
"000000000286",7,1,"Hook","bricks",1114.85,"702319847396","306949217587","Isaiah Velazquez",""
"000000000286",8,1,"Load","Gold and orange juice",8792.94,"","","Ulysses N. Benitez-Lewis","Harriet M. Benitez-Nelson"
"000000000286",8,2,"Drop","Bricks and krazy glue",3210.8,"555689663528","343031929618","Betty Covington",""
"000000000286",9,1,"Load","Orange juice and gold",4715.14,"","294007111204","Mitchell Q. Thompson",""
"000000000286",10,1,"Load","flash-frozen french fries",6409.53,"946261334538","","Roberta Velazquez",""
"000000000286",11,1,"Load","Machinery, jogging pants, x-ray machine parts and ice cream cones",6223.21,"600143973188","279307730316","Mitchell Anderson",""
"000000000286",11,2,"Unload","Nylon stockings, jogging pants and flash-frozen french fries",3224.19,"915554430471","834564558158","Janice Xing Thompson",""
"000000000286",12,1,"Load","Apples and windows",1445.52,"481100243174","703158022809","Betty Perry Irvin",""
"000000000286",12,2,"Unload","Orange juice, jogging pants, engine parts and Caesar salad mix",928.88,"181702411216","309169332669","Isaiah B. Quasnoy",""
"000000000286",13,1,"Unload","Jogging pants, gold and hot dog buns",7356.9,"969764139214","857848036666","Tammy L. Covington","William Thompson"
"000000000287",2,1,"Load","Stovepipe hats, x-ray machine parts and lobsters",5232.02,"144121052611","976597379421","Harriet U. Perry",""
"000000000287",4,1,"Hook","Orange juice, yoyos, lobsters and x-ray machine parts",280.17,"","","Yancey J. Edwards",""
"000000000287",5,1,"Drop","X-ray machine parts, windows, uranium and bricks",1687.38,"969603062031","766589997118","William Xing-Underwood",""
"000000000287",6,1,"Hook","Machinery, yoyos and ice cream cones",9592.45,"","","Mitchell D. Lewis",""
"000000000287",8,1,"Load","Lobsters and radium",8265.54,"","557456783087","Yancey Anderson",""
"000000000287",8,2,"Drop","Ice cream cones, yoyos, radium and lobsters",6123.76,"387063140625","467582362016","Janice Jackson-Williams",""
"000000000287",9,1,"Unload","Ice cream cones, bricks and x-ray machine parts",1551.45,"970271384184","363386543927","Ulysses J. Thompson","Isaiah Xing"
"000000000287",10,1,"Hook","nylon stockings",3724.86,"965885147677","622746963223","William Thompson",""
"000000000287",10,2,"Unload","potatoes",546.22,"","71074461896","Roberta U. Dawson-Perry",""
"000000000287",11,1,"Load","Quilts and gold",7309.64,"395258448691","","Alfred Irvin-Edwards",""
"000000000287",12,1,"Unload","Nylon stockings and dogfood",1192.37,"959761378050","583157997162","Quincy Nelson",""
